data,localita,tmedia,tmin,tmax
2022-03-05,Palermo,11.1,9.5,13.4
2022-03-06,Palermo,10.6,8.5,13.0
2022-03-07,Palermo,9.9,8.1,12.7
2022-03-08,Palermo,9.7,8.4,12.1
2022-03-09,Palermo,9.4,7.7,11.1
2022-03-10,Palermo,10.7,8.2,14.4
2022-03-11,Palermo,11.1,8.1,13.4
2022-03-12,Palermo,10.3,7.1,12.5
2022-03-13,Palermo,10.1,8.2,12.1
2022-03-14,Palermo,12.3,9.1,15.9
2022-03-15,Palermo,12.5,9.0,16.3
2022-03-16,Palermo,12.7,8.2,16.7
2022-03-17,Palermo,13.3,9.3,16.5
2022-03-18,Palermo,14.5,11.8,17.0
2022-03-19,Palermo,12.7,9.8,14.5
2022-03-20,Palermo,10.4,7.7,13.1
2022-03-21,Palermo,8.7,6.6,11.2
2022-03-22,Palermo,9.4,5.1,12.6
2022-03-23,Palermo,10.4,5.0,14.9
2022-03-24,Palermo,11.1,5.2,16.5
2022-03-25,Palermo,11.3,5.1,15.9
2022-03-26,Palermo,13.5,6.6,17.5
2022-03-27,Palermo,16.1,12.5,20.1
2022-03-28,Palermo,14.2,11.3,18.1
2022-03-29,Palermo,14.2,10.2,17.9
2022-03-30,Palermo,19.7,13.4,22.8
2022-03-31,Palermo,17.4,14.5,20.9
2022-04-01,Palermo,15.1,12.2,16.9
2022-04-02,Palermo,11.7,9.9,13.7
2022-04-03,Palermo,12.2,10.1,14.3
2022-04-04,Palermo,12.8,10.5,14.3
2022-04-05,Palermo,13.7,11.4,16.5
2022-04-06,Palermo,15.3,11.2,18.5
2022-04-07,Palermo,16.0,14.0,18.4
2022-04-08,Palermo,17.9,13.8,22.1
2022-04-09,Palermo,18.5,15.6,21.7
2022-04-10,Palermo,14.3,10.9,16.7
2022-04-11,Palermo,12.4,8.5,16.1
2022-04-12,Palermo,13.1,8.5,17.3
2022-04-13,Palermo,13.9,9.1,17.5
2022-04-14,Palermo,15.4,11.2,18.2
2022-04-15,Palermo,16.7,12.6,20.3
2022-04-16,Palermo,15.5,12.3,19.2
2022-04-17,Palermo,13.4,11.8,15.9
2022-04-18,Palermo,13.6,11.2,16.0
2022-04-19,Palermo,13.5,9.2,17.4
2022-04-20,Palermo,17.0,11.3,19.4
2022-04-21,Palermo,19.4,15.0,23.6
2022-04-22,Palermo,16.8,14.4,19.7
2022-04-23,Palermo,17.1,12.2,21.2
2022-04-24,Palermo,18.1,13.1,22.3
2022-04-25,Palermo,15.7,11.4,19.6
2022-04-26,Palermo,16.0,11.5,19.9
2022-04-27,Palermo,16.5,11.9,20.6
2022-04-28,Palermo,16.6,12.6,20.0
2022-04-29,Palermo,16.5,13.0,19.8
2022-04-30,Palermo,16.3,12.3,19.8
2022-05-01,Palermo,15.9,11.8,19.0
2022-05-02,Palermo,15.7,10.4,19.2
2022-05-03,Palermo,15.8,11.1,19.2
2022-05-04,Palermo,17.1,11.5,20.3
2022-05-05,Palermo,21.5,14.8,25.4
2022-05-06,Palermo,19.4,15.2,22.6
2022-05-07,Palermo,16.5,14.8,18.6
2022-05-08,Palermo,15.9,14.0,18.1
2022-05-09,Palermo,15.9,14.1,17.3
2022-05-10,Palermo,17.3,13.3,21.2
2022-05-11,Palermo,17.9,14.0,21.2
2022-05-12,Palermo,18.3,13.8,22.1
2022-05-13,Palermo,19.2,15.9,22.3
2022-05-14,Palermo,19.2,15.0,22.9
2022-05-15,Palermo,19.8,15.0,23.1
2022-05-16,Palermo,20.0,16.3,23.3
2022-05-17,Palermo,19.6,14.4,23.3
2022-05-18,Palermo,20.8,17.4,23.8
2022-05-19,Palermo,20.2,16.2,23.6
2022-05-20,Palermo,19.7,15.0,23.6
2022-05-21,Palermo,19.1,13.0,22.7
2022-05-22,Palermo,21.4,16.5,25.1
2022-05-23,Palermo,22.6,17.7,26.0
2022-05-24,Palermo,24.4,17.5,28.9
2022-05-25,Palermo,25.9,19.1,30.7
2022-05-26,Palermo,25.5,21.4,27.8
2022-05-27,Palermo,24.5,19.6,27.1
2022-05-28,Palermo,20.9,18.2,23.7
2022-05-29,Palermo,23.7,18.5,28.0
2022-05-30,Palermo,25.6,20.9,29.3
2022-05-31,Palermo,26.0,21.6,29.4
2022-06-01,Palermo,24.9,20.8,27.9
2022-06-02,Palermo,24.8,19.6,28.2
2022-06-03,Palermo,26.4,21.6,29.3
2022-06-04,Palermo,26.6,22.2,30.0
2022-06-05,Palermo,27.5,23.5,31.2
2022-06-06,Palermo,26.0,21.9,29.4
2022-06-07,Palermo,25.2,20.4,28.8
2022-06-08,Palermo,25.5,21.4,28.0
2022-06-09,Palermo,25.2,22.3,27.7
2022-06-10,Palermo,23.6,22.3,25.0
2022-06-11,Palermo,24.5,21.5,27.2
2022-06-12,Palermo,24.4,20.6,28.0
2022-06-13,Palermo,24.5,19.6,28.3
2022-06-14,Palermo,24.0,19.1,27.7
2022-06-15,Palermo,25.2,21.6,28.3
2022-06-16,Palermo,24.9,20.8,28.2
2022-06-17,Palermo,26.1,22.0,29.3
2022-06-18,Palermo,25.4,22.3,27.8
2022-06-19,Palermo,24.9,20.6,27.9
2022-06-20,Palermo,24.4,19.9,27.7
2022-06-21,Palermo,25.5,20.1,28.6
2022-06-22,Palermo,27.7,21.3,30.9
2022-06-23,Palermo,27.8,22.6,32.1
2022-06-24,Palermo,28.2,24.0,32.0
2022-06-25,Palermo,28.2,24.5,31.4
2022-06-26,Palermo,29.1,23.6,33.1
2022-06-27,Palermo,31.6,24.9,35.6
2022-06-28,Palermo,30.1,25.5,34.2
2022-06-29,Palermo,27.3,24.3,29.8
2022-06-30,Palermo,28.1,24.6,31.1
2022-07-01,Palermo,29.1,24.5,32.9
2022-07-02,Palermo,28.6,25.1,31.3
2022-07-03,Palermo,27.6,23.2,30.8
2022-07-04,Palermo,28.5,24.6,31.1
2022-07-05,Palermo,29.5,25.2,33.2
2022-07-06,Palermo,29.1,24.0,32.9
2022-07-07,Palermo,30.0,26.6,33.1
2022-07-08,Palermo,28.1,25.3,30.9
2022-07-09,Palermo,26.7,23.5,29.4
2022-07-10,Palermo,26.3,22.7,29.5
2022-07-11,Palermo,25.7,22.3,28.8
2022-07-12,Palermo,26.1,21.1,29.8
2022-07-13,Palermo,26.7,22.3,30.1
2022-07-14,Palermo,26.5,23.0,29.4
2022-07-15,Palermo,26.4,23.2,29.5
2022-07-16,Palermo,26.6,22.7,29.7
2022-07-17,Palermo,27.7,24.1,30.6
2022-07-18,Palermo,28.1,23.8,31.1
2022-07-19,Palermo,28.9,25.1,31.5
2022-07-20,Palermo,28.3,23.9,31.3
2022-07-21,Palermo,28.0,23.8,31.2
2022-07-22,Palermo,27.8,22.7,31.2
2022-07-23,Palermo,28.5,24.6,31.6
2022-07-24,Palermo,28.9,25.6,32.5
2022-07-25,Palermo,29.2,25.6,32.5
2022-07-26,Palermo,27.9,23.5,31.5
2022-07-27,Palermo,28.4,23.4,32.5
2022-07-28,Palermo,28.6,25.0,32.2
2022-07-29,Palermo,28.0,23.7,31.4
2022-07-30,Palermo,28.9,24.6,32.6
2022-07-31,Palermo,28.4,24.4,31.2
2022-08-01,Palermo,27.9,24.2,30.8
2022-08-02,Palermo,28.2,24.4,31.5
2022-08-03,Palermo,28.0,22.8,31.7
2022-08-04,Palermo,28.6,24.7,32.0
2022-08-05,Palermo,28.3,23.0,32.1
2022-08-06,Palermo,28.2,22.8,32.2
2022-08-07,Palermo,28.1,23.3,31.6
2022-08-08,Palermo,28.8,24.6,31.9
2022-08-09,Palermo,28.2,25.2,30.8
2022-08-10,Palermo,26.2,23.9,28.5
2022-08-11,Palermo,26.6,23.2,29.8
2022-08-12,Palermo,25.6,22.9,28.7
2022-08-13,Palermo,28.0,23.4,31.3
2022-08-14,Palermo,27.3,24.3,30.6
2022-08-15,Palermo,28.8,23.1,32.4
2022-08-16,Palermo,31.3,26.8,35.5
2022-08-17,Palermo,30.2,25.3,33.7
2022-08-18,Palermo,34.6,28.5,40.3
2022-08-19,Palermo,28.2,26.1,30.3
2022-08-20,Palermo,27.3,24.8,30.0
2022-08-21,Palermo,26.9,23.3,29.7
2022-08-22,Palermo,26.1,22.4,29.0
2022-08-23,Palermo,26.4,22.6,29.7
2022-08-24,Palermo,26.3,23.6,28.8
2022-08-25,Palermo,26.5,22.9,29.4
2022-08-26,Palermo,26.7,22.9,29.8
2022-08-27,Palermo,26.4,22.3,29.8
2022-08-28,Palermo,26.1,22.5,29.8
2022-08-29,Palermo,25.7,21.9,28.9
2022-08-30,Palermo,26.3,23.3,29.4
2022-08-31,Palermo,27.1,23.3,30.3
2022-09-01,Palermo,27.2,23.9,30.4
2022-09-02,Palermo,26.1,22.9,29.6
2022-09-03,Palermo,27.7,22.1,31.9
2022-09-04,Palermo,28.9,24.5,33.3
2022-09-05,Palermo,27.1,23.2,30.1
2022-09-06,Palermo,26.9,22.7,30.3
2022-09-07,Palermo,28.0,23.5,31.4
2022-09-08,Palermo,30.0,24.2,33.6
2022-09-09,Palermo,30.1,25.4,34.0
2022-09-10,Palermo,27.3,23.5,30.4
2022-09-11,Palermo,26.7,22.7,30.6
2022-09-12,Palermo,25.8,22.5,28.9
2022-09-13,Palermo,25.4,21.2,28.7
2022-09-14,Palermo,25.7,18.7,30.7
2022-09-15,Palermo,27.8,23.3,31.5
2022-09-16,Palermo,28.8,25.9,32.6
2022-09-17,Palermo,28.1,24.1,30.4
2022-09-18,Palermo,23.2,18.8,26.3
2022-09-19,Palermo,23.7,18.3,28.0
2022-09-20,Palermo,23.5,19.3,27.8
2022-09-21,Palermo,23.9,20.4,27.5
2022-09-22,Palermo,21.9,18.6,24.4
2022-09-23,Palermo,21.6,18.7,24.5
2022-09-24,Palermo,21.6,15.7,25.7
2022-09-25,Palermo,25.9,22.2,29.7
2022-09-26,Palermo,24.9,23.3,26.6
2022-09-27,Palermo,23.9,21.8,26.5
2022-09-28,Palermo,22.8,20.4,25.6
2022-09-29,Palermo,23.4,20.6,27.9
2022-09-30,Palermo,24.4,22.1,29.1
2022-10-01,Palermo,22.7,20.4,24.9
2022-10-02,Palermo,22.3,19.2,25.3
2022-10-03,Palermo,22.2,18.2,25.9
2022-10-04,Palermo,21.2,18.5,24.7
2022-10-05,Palermo,20.4,17.2,24.4
2022-10-06,Palermo,20.0,16.4,23.6
2022-10-07,Palermo,19.9,16.1,23.6
2022-10-08,Palermo,20.7,16.6,24.4
2022-10-09,Palermo,21.2,17.7,23.3
2022-10-10,Palermo,22.0,19.3,25.3
2022-10-11,Palermo,21.0,18.1,24.0
2022-10-12,Palermo,20.9,17.3,24.6
2022-10-13,Palermo,21.5,20.4,23.2
2022-10-14,Palermo,21.5,19.7,23.7
2022-10-15,Palermo,20.1,17.4,23.3
2022-10-16,Palermo,19.8,16.9,23.7
2022-10-17,Palermo,19.7,16.7,23.4
2022-10-18,Palermo,19.8,16.5,23.4
2022-10-19,Palermo,20.5,17.1,24.2
2022-10-20,Palermo,20.0,16.6,24.0
2022-10-21,Palermo,20.4,16.6,24.7
2022-10-22,Palermo,20.3,15.8,25.1
2022-10-23,Palermo,21.2,16.5,25.2
2022-10-24,Palermo,21.1,15.3,26.3
2022-10-25,Palermo,22.1,17.3,26.8
2022-10-26,Palermo,22.7,20.0,27.3
2022-10-27,Palermo,22.4,19.2,27.4
2022-10-28,Palermo,21.7,18.6,26.3
2022-10-29,Palermo,19.8,16.8,23.7
2022-10-30,Palermo,18.9,14.9,23.2
2022-10-31,Palermo,18.3,14.2,22.9
2022-11-01,Palermo,19.0,15.0,23.8
2022-11-02,Palermo,19.0,15.0,23.6
2022-11-03,Palermo,19.3,15.3,23.5
2022-11-04,Palermo,21.7,18.1,25.1
2022-11-05,Palermo,15.8,15.0,17.3
2022-11-06,Palermo,17.9,16.2,20.0
2022-11-07,Palermo,17.9,14.9,21.4
2022-11-08,Palermo,16.9,13.7,21.1
2022-11-09,Palermo,17.0,12.7,21.4
2022-11-10,Palermo,17.5,14.0,21.0
2022-11-11,Palermo,18.0,15.6,21.4
2022-11-12,Palermo,16.9,14.6,19.2
2022-11-13,Palermo,16.5,13.7,19.2
2022-11-14,Palermo,17.5,14.5,21.2
2022-11-15,Palermo,17.6,13.1,20.9
2022-11-16,Palermo,20.6,18.8,23.7
2022-11-17,Palermo,19.4,17.8,21.8
2022-11-18,Palermo,20.8,18.8,23.4
2022-11-19,Palermo,19.7,16.4,22.3
2022-11-20,Palermo,14.7,13.4,15.9
2022-11-21,Palermo,16.2,13.5,18.2
2022-11-22,Palermo,16.4,14.2,18.6
2022-11-23,Palermo,16.3,14.5,17.3
2022-11-24,Palermo,17.2,15.4,19.7
2022-11-25,Palermo,15.8,13.5,18.9
2022-11-26,Palermo,15.9,14.2,18.2
2022-11-27,Palermo,15.0,13.7,15.9
2022-11-28,Palermo,14.2,13.1,16.1
2022-11-29,Palermo,12.0,10.5,13.2
2022-11-30,Palermo,12.9,11.2,14.4
2022-12-01,Palermo,13.7,11.4,16.3
2022-12-02,Palermo,14.8,10.8,17.3
2022-12-03,Palermo,16.7,15.5,18.9
2022-12-04,Palermo,15.7,12.1,19.7
2022-12-05,Palermo,13.6,10.3,18.0
2022-12-06,Palermo,15.4,10.9,19.3
2022-12-07,Palermo,15.1,12.5,18.6
2022-12-08,Palermo,14.7,10.7,18.0
2022-12-09,Palermo,19.0,16.7,20.1
2022-12-10,Palermo,18.9,16.1,20.5
2022-12-11,Palermo,16.0,15.0,17.4
2022-12-12,Palermo,14.1,11.9,15.2
2022-12-13,Palermo,17.6,12.9,19.7
2022-12-14,Palermo,20.3,17.9,22.8
2022-12-15,Palermo,19.9,15.7,22.6
2022-12-16,Palermo,20.0,14.6,23.1
2022-12-17,Palermo,15.3,12.9,18.4
2022-12-18,Palermo,13.9,11.6,16.6
2022-12-19,Palermo,13.7,11.3,16.9
2022-12-20,Palermo,12.0,9.8,15.4
2022-12-21,Palermo,11.6,8.2,15.2
2022-12-22,Palermo,13.9,10.5,16.7
2022-12-23,Palermo,16.2,13.8,18.5
2022-12-24,Palermo,16.3,14.0,19.5
2022-12-25,Palermo,15.8,11.6,19.9
2022-12-26,Palermo,14.8,10.4,20.5
2022-12-27,Palermo,14.8,9.8,20.5
2022-12-28,Palermo,13.5,9.9,18.0
2022-12-29,Palermo,12.6,8.3,17.6
2022-12-30,Palermo,13.4,9.2,18.7
2022-12-31,Palermo,13.5,9.9,17.7
